tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_gen_intent
452,cust_1124,True,Sat Jun 29 03:00:00 +0000 2024,"@BrandHelp the item from order #745239 arrived broken, whole box was crushed",453,,product_defect_damaged
453,BrandHelp,False,Sat Jun 29 03:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^AR",454,452,product_defect_damaged
454,cust_1124,True,Sat Jun 29 03:25:00 +0000 2024,"DMd you, order # is 745239",455,453,product_defect_damaged
455,BrandHelp,False,Sat Jun 29 03:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^AR,,454,product_defect_damaged
456,cust_1125,True,Mon Jul 01 23:00:00 +0000 2024,how do i return order #769989 to BrandHelp? never used the product,457,,refund_return
457,BrandHelp,False,Mon Jul 01 23:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,458,456,refund_return
458,cust_1125,True,Mon Jul 01 23:25:00 +0000 2024,"DMd you, order # is 769989",459,457,refund_return
459,BrandHelp,False,Mon Jul 01 23:40:00 +0000 2024,"We've processed your refund of $106.18 back to your original payment method, please allow 3-5 business days. ^KM",,458,refund_return
460,cust_1126,True,Wed Jan 24 02:00:00 +0000 2024,why does BrandHelp tracking say delivered when i never got my order #469954 !! !!,461,,order_status_delivery
461,BrandHelp,False,Wed Jan 24 02:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^JS,,460,order_status_delivery
462,cust_1127,True,Sat Apr 27 16:00:00 +0000 2024,"@BrandHelp product 766549 stopped working after 2 days, really disappointed",463,,product_defect_damaged
463,BrandHelp,False,Sat Apr 27 16:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",464,462,product_defect_damaged
464,cust_1127,True,Sat Apr 27 16:25:00 +0000 2024,"DMd you, order # is 766549",465,463,product_defect_damaged
465,BrandHelp,False,Sat Apr 27 16:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^JS,,464,product_defect_damaged
466,cust_1128,True,Wed Aug 21 16:00:00 +0000 2024,"@BrandHelp refund for #146489 never came through, checked my bank twice",467,,refund_return
467,BrandHelp,False,Wed Aug 21 16:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^TL",468,466,refund_return
468,cust_1128,True,Wed Aug 21 16:25:00 +0000 2024,"DMd you, order # is 146489",469,467,refund_return
469,BrandHelp,False,Wed Aug 21 16:40:00 +0000 2024,"We've processed your refund of $95.23 back to your original payment method, please allow 3-5 business days. ^TL",,468,refund_return
470,cust_1129,True,Wed Apr 17 17:00:00 +0000 2024,hey BrandHelp my order #913894 still hasn't shipped its been 10 days?? 😤,471,,order_status_delivery
471,BrandHelp,False,Wed Apr 17 17:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^TL,,470,order_status_delivery
472,cust_1130,True,Wed Apr 03 06:00:00 +0000 2024,"got order 365618 from BrandHelp today and its defective, doesn't even turn on !!",473,,product_defect_damaged
473,BrandHelp,False,Wed Apr 03 06:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^AR,474,472,product_defect_damaged
474,cust_1130,True,Wed Apr 03 06:25:00 +0000 2024,"DMd you, order # is 365618",475,473,product_defect_damaged
475,BrandHelp,False,Wed Apr 03 06:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^AR,,474,product_defect_damaged
476,cust_1131,True,Wed Jun 26 05:00:00 +0000 2024,site is down for anyone else or just me? @BrandHelp,477,,app_website_technical
477,BrandHelp,False,Wed Jun 26 05:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",478,476,app_website_technical
478,cust_1131,True,Wed Jun 26 05:25:00 +0000 2024,"DMd you, order # is 505426",479,477,app_website_technical
479,BrandHelp,False,Wed Jun 26 05:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^JS",,478,app_website_technical
480,cust_1131,True,Wed Jun 26 07:00:00 +0000 2024,"@BrandHelp still no response after 5 days, I want a manager to call me NOW about 505426",,,app_website_technical
481,cust_1132,True,Fri Aug 23 10:00:00 +0000 2024,yo @BrandHelp order 443848 was supposed to arrive yesterday still nothing,482,,order_status_delivery
482,BrandHelp,False,Fri Aug 23 10:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^TL",483,481,order_status_delivery
483,cust_1132,True,Fri Aug 23 10:25:00 +0000 2024,"DMd you, order # is 443848",484,482,order_status_delivery
484,BrandHelp,False,Fri Aug 23 10:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^TL",,483,order_status_delivery
485,cust_1133,True,Mon Aug 19 21:00:00 +0000 2024,"@BrandHelp i returned item 556068 2 weeks ago still no refund, whats going on",486,,refund_return
486,BrandHelp,False,Mon Aug 19 21:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^JS,487,485,refund_return
487,cust_1133,True,Mon Aug 19 21:25:00 +0000 2024,"DMd you, order # is 556068",488,486,refund_return
488,BrandHelp,False,Mon Aug 19 21:40:00 +0000 2024,"We've processed your refund of $33.77 back to your original payment method, please allow 3-5 business days. ^JS",,487,refund_return
489,cust_1134,True,Fri Jul 12 14:00:00 +0000 2024,"got order 232361 from BrandHelp today and its defective, doesn't even turn on",490,,product_defect_damaged
490,BrandHelp,False,Fri Jul 12 14:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^KM,491,489,product_defect_damaged
491,cust_1134,True,Fri Jul 12 14:25:00 +0000 2024,"DMd you, order # is 232361",492,490,product_defect_damaged
492,BrandHelp,False,Fri Jul 12 14:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^KM,,491,product_defect_damaged
493,cust_1135,True,Fri Apr 05 03:00:00 +0000 2024,"@BrandHelp refund for #900152 never came through, checked my bank twice",494,,refund_return
494,BrandHelp,False,Fri Apr 05 03:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",495,493,refund_return
495,cust_1135,True,Fri Apr 05 03:25:00 +0000 2024,"DMd you, order # is 900152",496,494,refund_return
496,BrandHelp,False,Fri Apr 05 03:40:00 +0000 2024,"We've processed your refund of $18.94 back to your original payment method, please allow 3-5 business days. ^JS",,495,refund_return
497,cust_1136,True,Sat Jul 27 20:00:00 +0000 2024,"@BrandHelp product 688956 stopped working after 2 days, really disappointed",498,,product_defect_damaged
498,BrandHelp,False,Sat Jul 27 20:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^TL",499,497,product_defect_damaged
499,cust_1136,True,Sat Jul 27 20:25:00 +0000 2024,"DMd you, order # is 688956",500,498,product_defect_damaged
500,BrandHelp,False,Sat Jul 27 20:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^TL,,499,product_defect_damaged
501,cust_1137,True,Fri Apr 19 02:00:00 +0000 2024,@BrandHelp any update on order #281043? its been stuck in transit forever,502,,order_status_delivery
502,BrandHelp,False,Fri Apr 19 02:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^JS,503,501,order_status_delivery
503,cust_1137,True,Fri Apr 19 02:25:00 +0000 2024,"DMd you, order # is 281043",504,502,order_status_delivery
504,BrandHelp,False,Fri Apr 19 02:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^JS",,503,order_status_delivery
505,cust_1138,True,Sat Feb 17 09:00:00 +0000 2024,"hi @BrandHelp can you help me start a return for order #265156, wrong size 🙄",506,,refund_return
506,BrandHelp,False,Sat Feb 17 09:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,507,505,refund_return
507,cust_1138,True,Sat Feb 17 09:25:00 +0000 2024,"DMd you, order # is 265156",508,506,refund_return
508,BrandHelp,False,Sat Feb 17 09:40:00 +0000 2024,"We've processed your refund of $18.46 back to your original payment method, please allow 3-5 business days. ^TL",,507,refund_return
509,cust_1139,True,Sun Sep 01 17:00:00 +0000 2024,"hi @BrandHelp can you help me start a return for order #942700, wrong size",510,,refund_return
510,BrandHelp,False,Sun Sep 01 17:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^TL",511,509,refund_return
511,cust_1139,True,Sun Sep 01 17:25:00 +0000 2024,"DMd you, order # is 942700",512,510,refund_return
512,BrandHelp,False,Sun Sep 01 17:40:00 +0000 2024,"We've processed your refund of $113.52 back to your original payment method, please allow 3-5 business days. ^TL",,511,refund_return
513,cust_1140,True,Sun Jul 07 04:00:00 +0000 2024,hey BrandHelp my order #432427 still hasn't shipped its been 13 days??,514,,order_status_delivery
514,BrandHelp,False,Sun Jul 07 04:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^KM",515,513,order_status_delivery
515,cust_1140,True,Sun Jul 07 04:25:00 +0000 2024,"DMd you, order # is 432427",516,514,order_status_delivery
516,BrandHelp,False,Sun Jul 07 04:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^KM",,515,order_status_delivery
517,cust_1141,True,Sun Mar 17 23:00:00 +0000 2024,"honestly @BrandHelp your support has gone downhill, waited an hour for nothing",518,,general_complaint_other
518,BrandHelp,False,Sun Mar 17 23:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^AR,519,517,general_complaint_other
519,cust_1141,True,Sun Mar 17 23:25:00 +0000 2024,"DMd you, order # is 158104",520,518,general_complaint_other
520,BrandHelp,False,Sun Mar 17 23:40:00 +0000 2024,"We're really sorry to hear this and have shared your feedback with the team, we'd love another chance to make it right. ^AR",,519,general_complaint_other
521,cust_1142,True,Sun Jul 21 00:00:00 +0000 2024,"@BrandHelp just a generally bad experience today, thinking of switching brands",522,,general_complaint_other
522,BrandHelp,False,Sun Jul 21 00:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^KM,,521,general_complaint_other
523,cust_1143,True,Sun Mar 31 08:00:00 +0000 2024,"@BrandHelp i was charged twice for order #734534, please fix this asap",524,,billing_charge_dispute
524,BrandHelp,False,Sun Mar 31 08:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^TL",525,523,billing_charge_dispute
525,cust_1143,True,Sun Mar 31 08:25:00 +0000 2024,"DMd you, order # is 734534",526,524,billing_charge_dispute
526,BrandHelp,False,Sun Mar 31 08:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $94.81, you should see it in 3-5 business days. ^TL",,525,billing_charge_dispute
527,cust_1143,True,Sun Mar 31 10:00:00 +0000 2024,"@BrandHelp still no response after 5 days, I want a manager to call me NOW about 734534",,,billing_charge_dispute
528,cust_1144,True,Tue May 21 20:00:00 +0000 2024,how do i return order #946567 to BrandHelp? never used the product ??,529,,refund_return
529,BrandHelp,False,Tue May 21 20:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^KM",530,528,refund_return
530,cust_1144,True,Tue May 21 20:25:00 +0000 2024,"DMd you, order # is 946567",531,529,refund_return
531,BrandHelp,False,Tue May 21 20:40:00 +0000 2024,"We've processed your refund of $58.77 back to your original payment method, please allow 3-5 business days. ^KM",,530,refund_return
532,cust_1145,True,Wed Jul 10 17:00:00 +0000 2024,"@BrandHelp website won't load past the cart page, tried 3 browsers",533,,app_website_technical
533,BrandHelp,False,Wed Jul 10 17:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,534,532,app_website_technical
534,cust_1145,True,Wed Jul 10 17:25:00 +0000 2024,"DMd you, order # is 434827",535,533,app_website_technical
535,BrandHelp,False,Wed Jul 10 17:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^KM",,534,app_website_technical
536,cust_1146,True,Sat Feb 24 12:00:00 +0000 2024,"@BrandHelp requested a refund on 201514 days ago and nothing, this is ridiculous",537,,refund_return
537,BrandHelp,False,Sat Feb 24 12:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^AR,,536,refund_return
538,cust_1147,True,Fri Jun 21 12:00:00 +0000 2024,@BrandHelp any update on order #639728? its been stuck in transit forever ??,539,,order_status_delivery
539,BrandHelp,False,Fri Jun 21 12:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^KM",540,538,order_status_delivery
540,cust_1147,True,Fri Jun 21 12:25:00 +0000 2024,"DMd you, order # is 639728",541,539,order_status_delivery
541,BrandHelp,False,Fri Jun 21 12:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^KM",,540,order_status_delivery
542,cust_1148,True,Sun Mar 31 06:00:00 +0000 2024,@BrandHelp any update on order #618934? its been stuck in transit forever 🙄,543,,order_status_delivery
543,BrandHelp,False,Sun Mar 31 06:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^TL",544,542,order_status_delivery
544,cust_1148,True,Sun Mar 31 06:25:00 +0000 2024,"DMd you, order # is 618934",545,543,order_status_delivery
545,BrandHelp,False,Sun Mar 31 06:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^TL",,544,order_status_delivery
546,cust_1149,True,Fri Apr 05 11:00:00 +0000 2024,"@BrandHelp billed me the wrong amount for #304110, can someone check this",547,,billing_charge_dispute
547,BrandHelp,False,Fri Apr 05 11:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^JS,,546,billing_charge_dispute
548,cust_1150,True,Fri May 17 00:00:00 +0000 2024,why does BrandHelp tracking say delivered when i never got my order #491326 !!,549,,order_status_delivery
549,BrandHelp,False,Fri May 17 00:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^JS,550,548,order_status_delivery
550,cust_1150,True,Fri May 17 00:25:00 +0000 2024,"DMd you, order # is 491326",551,549,order_status_delivery
551,BrandHelp,False,Fri May 17 00:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^JS",,550,order_status_delivery
552,cust_1151,True,Sun Jul 28 06:00:00 +0000 2024,site is down for anyone else or just me? @BrandHelp,553,,app_website_technical
553,BrandHelp,False,Sun Jul 28 06:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^TL",554,552,app_website_technical
554,cust_1151,True,Sun Jul 28 06:25:00 +0000 2024,"DMd you, order # is 644559",555,553,app_website_technical
555,BrandHelp,False,Sun Jul 28 06:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^TL",,554,app_website_technical
556,cust_1152,True,Sun May 05 17:00:00 +0000 2024,"@BrandHelp unauthorized charge on my account, did not place order #631958",557,,billing_charge_dispute
557,BrandHelp,False,Sun May 05 17:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^JS",558,556,billing_charge_dispute
558,cust_1152,True,Sun May 05 17:25:00 +0000 2024,"DMd you, order # is 631958",559,557,billing_charge_dispute
559,BrandHelp,False,Sun May 05 17:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $68.74, you should see it in 3-5 business days. ^JS",,558,billing_charge_dispute
560,cust_1153,True,Tue Jul 16 10:00:00 +0000 2024,@BrandHelp app keeps crashing every time i open the checkout page,561,,app_website_technical
561,BrandHelp,False,Tue Jul 16 10:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^JS,562,560,app_website_technical
562,cust_1153,True,Tue Jul 16 10:25:00 +0000 2024,"DMd you, order # is 821466",563,561,app_website_technical
563,BrandHelp,False,Tue Jul 16 10:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^JS",,562,app_website_technical
564,cust_1154,True,Tue Aug 27 02:00:00 +0000 2024,why is there a charge on my card from BrandHelp i don't recognize? order #749840?,565,,billing_charge_dispute
565,BrandHelp,False,Tue Aug 27 02:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^JS,566,564,billing_charge_dispute
566,cust_1154,True,Tue Aug 27 02:25:00 +0000 2024,"DMd you, order # is 749840",567,565,billing_charge_dispute
567,BrandHelp,False,Tue Aug 27 02:40:00 +0000 2024,"We found the duplicate charge and issued a refund for $71.40, you should see it in 3-5 business days. ^JS",,566,billing_charge_dispute
568,cust_1155,True,Wed Jun 26 01:00:00 +0000 2024,"opened package #313795 from BrandHelp and its damaged, packaging was fine but item cracked 🙄",569,,product_defect_damaged
569,BrandHelp,False,Wed Jun 26 01:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^AR",570,568,product_defect_damaged
570,cust_1155,True,Wed Jun 26 01:25:00 +0000 2024,"DMd you, order # is 313795",571,569,product_defect_damaged
571,BrandHelp,False,Wed Jun 26 01:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^AR,,570,product_defect_damaged
572,cust_1156,True,Tue Sep 03 01:00:00 +0000 2024,"@BrandHelp refund for #281594 never came through, checked my bank twice",573,,refund_return
573,BrandHelp,False,Tue Sep 03 01:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^AR",574,572,refund_return
574,cust_1156,True,Tue Sep 03 01:25:00 +0000 2024,"DMd you, order # is 281594",575,573,refund_return
575,BrandHelp,False,Tue Sep 03 01:40:00 +0000 2024,"We've processed your refund of $93.61 back to your original payment method, please allow 3-5 business days. ^AR",,574,refund_return
576,cust_1157,True,Wed Aug 28 14:00:00 +0000 2024,"hi @BrandHelp can you help me start a return for order #685196, wrong size",577,,refund_return
577,BrandHelp,False,Wed Aug 28 14:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^TL,578,576,refund_return
578,cust_1157,True,Wed Aug 28 14:25:00 +0000 2024,"DMd you, order # is 685196",579,577,refund_return
579,BrandHelp,False,Wed Aug 28 14:40:00 +0000 2024,"We've processed your refund of $55.61 back to your original payment method, please allow 3-5 business days. ^TL",,578,refund_return
580,cust_1158,True,Tue May 14 16:00:00 +0000 2024,"@BrandHelp just a generally bad experience today, thinking of switching brands",581,,general_complaint_other
581,BrandHelp,False,Tue May 14 16:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^KM,,580,general_complaint_other
582,cust_1159,True,Thu Mar 14 00:00:00 +0000 2024,"@BrandHelp requested a refund on 848831 days ago and nothing, this is ridiculous",583,,refund_return
583,BrandHelp,False,Thu Mar 14 00:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^AR",584,582,refund_return
584,cust_1159,True,Thu Mar 14 00:25:00 +0000 2024,"DMd you, order # is 848831",585,583,refund_return
585,BrandHelp,False,Thu Mar 14 00:40:00 +0000 2024,"We've processed your refund of $86.89 back to your original payment method, please allow 3-5 business days. ^AR",,584,refund_return
586,cust_1160,True,Mon Aug 05 18:00:00 +0000 2024,@BrandHelp where is my package? tracking says 12 days late and no updates smh,587,,order_status_delivery
587,BrandHelp,False,Mon Aug 05 18:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^JS",588,586,order_status_delivery
588,cust_1160,True,Mon Aug 05 18:25:00 +0000 2024,"DMd you, order # is 876880",589,587,order_status_delivery
589,BrandHelp,False,Mon Aug 05 18:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^JS",,588,order_status_delivery
590,cust_1161,True,Tue Jun 11 23:00:00 +0000 2024,hey BrandHelp my order #908206 still hasn't shipped its been 5 days?? ??,591,,order_status_delivery
591,BrandHelp,False,Tue Jun 11 23:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^AR,592,590,order_status_delivery
592,cust_1161,True,Tue Jun 11 23:25:00 +0000 2024,"DMd you, order # is 908206",593,591,order_status_delivery
593,BrandHelp,False,Tue Jun 11 23:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^AR",,592,order_status_delivery
594,cust_1162,True,Thu Feb 29 18:00:00 +0000 2024,"honestly @BrandHelp your support has gone downhill, waited an hour for nothing",595,,general_complaint_other
595,BrandHelp,False,Thu Feb 29 18:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^KM,596,594,general_complaint_other
596,cust_1162,True,Thu Feb 29 18:25:00 +0000 2024,"DMd you, order # is 193806",597,595,general_complaint_other
597,BrandHelp,False,Thu Feb 29 18:40:00 +0000 2024,"We're really sorry to hear this and have shared your feedback with the team, we'd love another chance to make it right. ^KM",,596,general_complaint_other
598,cust_1163,True,Sun Apr 07 03:00:00 +0000 2024,hey BrandHelp my order #885386 still hasn't shipped its been 7 days?? !!,599,,order_status_delivery
599,BrandHelp,False,Sun Apr 07 03:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^TL",600,598,order_status_delivery
600,cust_1163,True,Sun Apr 07 03:25:00 +0000 2024,"DMd you, order # is 885386",601,599,order_status_delivery
601,BrandHelp,False,Sun Apr 07 03:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^TL",,600,order_status_delivery
602,cust_1164,True,Fri Jan 05 19:00:00 +0000 2024,@BrandHelp where is my package? tracking says 8 days late and no updates smh,603,,order_status_delivery
603,BrandHelp,False,Fri Jan 05 19:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^AR",604,602,order_status_delivery
604,cust_1164,True,Fri Jan 05 19:25:00 +0000 2024,"DMd you, order # is 218118",605,603,order_status_delivery
605,BrandHelp,False,Fri Jan 05 19:40:00 +0000 2024,"Thanks for the info! We checked and your order is out for delivery today, tracking has been updated. ^AR",,604,order_status_delivery
606,cust_1165,True,Mon Mar 04 01:00:00 +0000 2024,@BrandHelp any update on order #997734? its been stuck in transit forever 😤,607,,order_status_delivery
607,BrandHelp,False,Mon Mar 04 01:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^TL,,606,order_status_delivery
608,cust_1166,True,Wed Jul 17 19:00:00 +0000 2024,"hi @BrandHelp can you help me start a return for order #373453, wrong size",609,,refund_return
609,BrandHelp,False,Wed Jul 17 19:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^JS,610,608,refund_return
610,cust_1166,True,Wed Jul 17 19:25:00 +0000 2024,"DMd you, order # is 373453",611,609,refund_return
611,BrandHelp,False,Wed Jul 17 19:40:00 +0000 2024,"We've processed your refund of $48.83 back to your original payment method, please allow 3-5 business days. ^JS",,610,refund_return
612,cust_1167,True,Wed Aug 28 03:00:00 +0000 2024,how do i return order #800224 to BrandHelp? never used the product,613,,refund_return
613,BrandHelp,False,Wed Aug 28 03:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",614,612,refund_return
614,cust_1167,True,Wed Aug 28 03:25:00 +0000 2024,"DMd you, order # is 800224",615,613,refund_return
615,BrandHelp,False,Wed Aug 28 03:40:00 +0000 2024,"We've processed your refund of $96.37 back to your original payment method, please allow 3-5 business days. ^JS",,614,refund_return
616,cust_1168,True,Tue Aug 27 14:00:00 +0000 2024,"hi @BrandHelp can you help me start a return for order #240057, wrong size",617,,refund_return
617,BrandHelp,False,Tue Aug 27 14:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^TL",618,616,refund_return
618,cust_1168,True,Tue Aug 27 14:25:00 +0000 2024,"DMd you, order # is 240057",619,617,refund_return
619,BrandHelp,False,Tue Aug 27 14:40:00 +0000 2024,"We've processed your refund of $111.68 back to your original payment method, please allow 3-5 business days. ^TL",,618,refund_return
620,cust_1169,True,Thu Jul 11 13:00:00 +0000 2024,@BrandHelp app keeps crashing every time i open the checkout page,621,,app_website_technical
621,BrandHelp,False,Thu Jul 11 13:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^KM,622,620,app_website_technical
622,cust_1169,True,Thu Jul 11 13:25:00 +0000 2024,"DMd you, order # is 898867",623,621,app_website_technical
623,BrandHelp,False,Thu Jul 11 13:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^KM",,622,app_website_technical
624,cust_1170,True,Sun Jun 23 04:00:00 +0000 2024,"@BrandHelp i returned item 645617 2 weeks ago still no refund, whats going on",625,,refund_return
625,BrandHelp,False,Sun Jun 23 04:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^JS,626,624,refund_return
626,cust_1170,True,Sun Jun 23 04:25:00 +0000 2024,"DMd you, order # is 645617",627,625,refund_return
627,BrandHelp,False,Sun Jun 23 04:40:00 +0000 2024,"We've processed your refund of $73.16 back to your original payment method, please allow 3-5 business days. ^JS",,626,refund_return
628,cust_1171,True,Tue Jan 02 00:00:00 +0000 2024,"opened package #160541 from BrandHelp and its damaged, packaging was fine but item cracked !!",629,,product_defect_damaged
629,BrandHelp,False,Tue Jan 02 00:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^JS",630,628,product_defect_damaged
630,cust_1171,True,Tue Jan 02 00:25:00 +0000 2024,"DMd you, order # is 160541",631,629,product_defect_damaged
631,BrandHelp,False,Tue Jan 02 00:40:00 +0000 2024,So sorry about that! We've shipped a free replacement and you can keep or discard the damaged item. ^JS,,630,product_defect_damaged
632,cust_1172,True,Tue Aug 06 23:00:00 +0000 2024,@BrandHelp any update on order #163182? its been stuck in transit forever,633,,order_status_delivery
633,BrandHelp,False,Tue Aug 06 23:15:00 +0000 2024,"Hi there, sorry to hear that! Please DM us your order number and email on file so we can look into this. ^TL",,632,order_status_delivery
634,cust_1173,True,Thu Feb 15 09:00:00 +0000 2024,"@BrandHelp app update broke everything, cant even see my order history now",635,,app_website_technical
635,BrandHelp,False,Thu Feb 15 09:15:00 +0000 2024,We're sorry for the trouble! Send us a DM with your order # and we'll get this sorted right away. ^AR,636,634,app_website_technical
636,cust_1173,True,Thu Feb 15 09:25:00 +0000 2024,"DMd you, order # is 570325",637,635,app_website_technical
637,BrandHelp,False,Thu Feb 15 09:40:00 +0000 2024,"Thanks for reporting this bug! Our engineering team pushed a fix, please update the app and try again. ^AR",,636,app_website_technical
638,cust_1174,True,Fri Jun 07 00:00:00 +0000 2024,"hi @BrandHelp can you help me start a return for order #233533, wrong size",639,,refund_return
639,BrandHelp,False,Fri Jun 07 00:15:00 +0000 2024,That's not the experience we want for you. Can you DM your order number so we can investigate? ^TL,640,638,refund_return
640,cust_1174,True,Fri Jun 07 00:25:00 +0000 2024,"DMd you, order # is 233533",641,639,refund_return
641,BrandHelp,False,Fri Jun 07 00:40:00 +0000 2024,"We've processed your refund of $83.48 back to your original payment method, please allow 3-5 business days. ^TL",,640,refund_return
642,cust_1175,True,Thu Jan 11 23:00:00 +0000 2024,"@BrandHelp requested a refund on 462974 days ago and nothing, this is ridiculous",643,,refund_return
643,BrandHelp,False,Thu Jan 11 23:15:00 +0000 2024,"Thanks for flagging this, we'd like to help. Please DM your order # and account email. ^TL",,642,refund_return
644,cust_1176,True,Sat Aug 17 09:00:00 +0000 2024,"honestly @BrandHelp ur support has gone downhill, waited an hour for nothing",645,,general_complaint_other
